GameDuration,teamDiffAssists,teamDiffAvgLevel,teamDiffCSPerMin,teamDiffDeaths,teamDiffDragons,teamDiffEliteMonsters,teamDiffGoldPerMin,teamDiffHeralds,teamDiffKills,teamDiffTotalExperience,teamDiffTotalGold,teamDiffTotalJungleMinionsKilled,teamDiffTotalMinionsKilled,teamDiffTowersDestroyed,teamDiffWardsDestroyed,teamDiffWardsPlaced,EarlyGameLead
28.0,9,0.40000000000000036,2.6000000000000014,5,1,1,268.5,0,5,1605,2685,16,26,0,2,8,0
23.0,3,0.0,0.5,1,0,0,62.100000000000136,0,1,428,621,2,5,0,2,2,1
27.0,5,0.20000000000000018,1.1000000000000014,0,0,0,33.5,0,0,262,335,9,11,0,0,63,1
16.0,3,0.0,3.3999999999999986,1,1,0,77.29999999999995,1,1,609,773,6,34,0,2,29,1
24.0,6,0.7999999999999998,4.199999999999999,2,1,1,206.0,0,2,2850,2060,3,42,0,0,3,1
25.0,4,0.6000000000000005,5.5,2,1,0,249.70000000000005,1,2,1376,2497,0,55,0,3,2,0
22.0,3,0.40000000000000036,5.800000000000001,3,1,1,295.79999999999995,0,3,1627,2958,6,58,0,2,30,1
31.0,0,0.20000000000000018,1.0999999999999979,3,1,1,3.0,0,3,1427,30,15,11,0,2,1,1
25.0,2,0.20000000000000018,3.8999999999999986,1,0,0,20.699999999999818,0,1,1880,207,9,39,0,1,29,0
23.0,10,0.40000000000000036,2.0,7,1,1,144.20000000000005,0,7,322,1442,8,20,0,0,3,0
33.0,6,0.6000000000000005,2.3999999999999986,1,0,1,221.5,1,1,2315,2215,32,24,1,2,3,1
14.0,6,1.0,1.3999999999999986,9,0,0,448.5999999999999,0,9,5334,4486,16,14,0,0,10,1
25.0,3,0.0,1.8000000000000007,1,1,1,43.40000000000009,0,1,673,434,11,18,0,3,1,1
23.0,2,0.20000000000000018,0.10000000000000142,0,0,0,71.70000000000005,0,0,8,717,1,1,0,1,72,1
36.0,13,0.40000000000000036,2.1999999999999993,7,1,0,431.1999999999998,1,7,1000,4312,5,22,0,3,93,1
36.0,2,0.40000000000000036,0.8999999999999986,1,1,1,98.0,0,1,1536,980,6,9,0,2,28,0
30.0,5,0.0,5.399999999999999,4,1,1,289.79999999999995,0,4,1941,2898,1,54,0,0,19,1
28.0,4,0.20000000000000018,2.3000000000000007,2,1,1,179.9000000000001,0,2,1942,1799,41,23,0,1,21,1
27.0,6,0.0,0.6000000000000014,1,1,1,30.399999999999864,0,1,302,304,3,6,0,1,3,1
22.0,1,0.40000000000000036,0.1999999999999993,2,1,1,35.399999999999864,0,2,1465,354,13,2,0,2,3,0
35.0,7,0.20000000000000018,1.5,0,1,0,12.400000000000091,1,0,659,124,1,15,0,2,14,1
29.0,6,0.40000000000000036,3.599999999999998,4,1,0,453.0999999999999,1,4,2325,4531,6,36,1,0,7,1
29.0,2,0.20000000000000018,2.6000000000000014,2,1,0,100.0,1,2,346,1000,11,26,1,2,4,0
35.0,6,0.6000000000000005,1.0,1,1,1,87.79999999999995,0,1,2182,878,34,10,0,0,1,0
16.0,2,0.20000000000000018,1.0,5,0,0,256.4000000000001,0,5,1518,2564,22,10,0,12,25,1
15.0,8,0.39999999999999947,2.6999999999999993,3,1,1,189.0,0,3,1473,1890,9,27,0,0,53,1
39.0,2,0.20000000000000018,1.7999999999999972,2,0,0,49.700000000000045,0,2,743,497,15,18,0,0,24,1
26.0,3,0.6000000000000005,1.5999999999999979,2,1,1,253.70000000000005,0,2,2412,2537,17,16,0,4,1,1
15.0,4,0.40000000000000036,4.899999999999999,1,1,0,164.0,1,1,1839,1640,0,49,0,2,8,0
15.0,5,0.20000000000000018,2.6999999999999993,6,1,1,135.0999999999999,0,6,433,1351,20,27,0,1,56,1
31.0,4,0.20000000000000018,2.6000000000000014,1,1,1,85.0,0,1,98,850,5,26,0,0,4,1
15.0,12,0.5999999999999996,1.0,6,1,1,286.5,0,6,2606,2865,1,10,0,1,4,0
23.0,4,0.6000000000000005,0.9000000000000021,4,1,1,217.60000000000014,0,4,1739,2176,13,9,0,0,24,1
21.0,1,0.40000000000000036,0.8000000000000007,4,1,1,167.79999999999995,0,4,2431,1678,8,8,0,0,195,0
21.0,4,0.40000000000000036,0.5,5,1,1,223.4000000000001,0,5,1897,2234,2,5,0,0,0,1
27.0,5,0.20000000000000018,0.5,1,1,2,29.0,1,1,477,290,21,5,0,3,2,1
29.0,6,0.20000000000000018,0.9000000000000021,3,1,1,160.70000000000005,0,3,215,1607,8,9,0,4,18,1
36.0,1,0.8000000000000007,0.6999999999999993,2,1,1,75.29999999999995,0,2,2050,753,11,7,0,3,0,0
36.0,3,0.20000000000000018,0.8000000000000007,2,1,1,23.90000000000009,0,2,1281,239,11,8,0,1,1,0
26.0,6,0.20000000000000018,4.300000000000001,3,1,1,297.5999999999999,0,3,1300,2976,8,43,0,1,1,0
18.0,6,0.6000000000000005,7.5,8,1,2,561.5999999999999,1,8,3916,5616,16,75,0,0,3,1
21.0,5,0.40000000000000036,4.300000000000001,4,0,0,240.39999999999986,0,4,2013,2404,24,43,0,1,3,1
21.0,7,0.5999999999999996,0.3000000000000007,2,1,1,212.5,0,2,2034,2125,3,3,0,3,26,1
36.0,2,0.20000000000000018,1.0,2,1,0,45.0,1,2,219,450,14,10,0,2,1,1
27.0,6,0.0,2.8999999999999986,1,1,1,17.200000000000045,0,1,594,172,0,29,0,0,5,0
19.0,4,0.7999999999999998,4.699999999999999,7,1,2,426.6999999999998,1,7,3389,4267,8,47,0,2,6,1
23.0,5,0.20000000000000018,1.6999999999999993,1,1,0,18.5,1,1,1101,185,17,17,0,2,4,1
21.0,1,0.6000000000000005,3.3000000000000007,4,0,0,209.4000000000001,0,4,2789,2094,11,33,0,1,4,1
22.0,0,0.7999999999999998,2.400000000000002,2,1,0,30.200000000000045,1,2,1958,302,18,24,1,2,35,0
30.0,2,0.40000000000000036,3.6000000000000014,0,1,1,10.200000000000045,0,0,65,102,16,36,0,3,7,0
23.0,3,0.0,1.3999999999999986,2,1,1,37.0,0,2,92,370,16,14,0,2,18,0
27.0,2,0.6000000000000005,0.6999999999999993,1,1,1,117.70000000000005,0,1,1157,1177,3,7,0,2,0,1
21.0,8,1.0,1.5,8,1,1,318.0,0,8,3271,3180,13,15,0,4,9,1
33.0,7,0.20000000000000018,6.0,2,0,0,304.5,0,2,810,3045,2,60,0,1,1,1
33.0,3,0.20000000000000018,2.3999999999999986,3,1,2,204.89999999999986,1,3,699,2049,26,24,0,1,122,0
24.0,2,0.5999999999999996,1.1999999999999993,2,1,1,132.29999999999995,0,2,1422,1323,5,12,0,2,0,0
34.0,5,0.20000000000000018,3.5,4,0,1,239.20000000000005,1,4,511,2392,27,35,0,2,4,1
22.0,6,0.0,4.300000000000001,2,1,1,26.200000000000045,0,2,229,262,16,43,0,1,0,0
34.0,4,0.20000000000000018,1.2000000000000028,0,1,2,42.299999999999955,1,0,318,423,0,12,0,1,3,0
19.0,6,0.6000000000000005,1.0,5,0,1,181.0,1,5,2115,1810,4,10,0,2,50,0
23.0,5,0.40000000000000036,3.1000000000000014,1,1,1,8.900000000000091,0,1,144,89,4,31,0,2,26,1
22.0,9,1.0,1.8000000000000007,7,1,1,448.0999999999999,0,7,3872,4481,9,18,0,1,1,1
19.0,9,1.0,4.5,7,1,1,444.5999999999999,0,7,3703,4446,4,45,0,2,7,1
40.0,1,0.20000000000000018,2.8000000000000007,0,1,2,32.40000000000009,1,0,574,324,16,28,0,1,16,1
22.0,5,0.20000000000000018,2.099999999999998,2,0,0,151.69999999999982,0,2,1331,1517,4,21,0,3,42,1
25.0,0,0.40000000000000036,2.6000000000000014,1,1,1,206.29999999999995,0,1,708,2063,24,26,0,1,20,1
22.0,8,0.40000000000000036,0.3000000000000007,7,1,1,301.9000000000001,0,7,848,3019,9,3,0,0,1,1
31.0,2,0.40000000000000036,0.8000000000000007,1,1,1,39.899999999999864,0,1,868,399,4,8,0,1,2,0
25.0,6,0.39999999999999947,3.200000000000003,2,1,1,198.39999999999986,0,2,2084,1984,3,32,0,1,3,1
28.0,4,0.20000000000000018,3.099999999999998,4,0,0,125.90000000000009,0,4,60,1259,5,31,0,2,3,1
32.0,1,0.20000000000000018,3.8000000000000007,2,1,1,152.20000000000005,0,2,1611,1522,6,38,0,1,2,0
25.0,1,0.7999999999999998,0.5,4,1,2,219.0,1,4,3375,2190,13,5,0,1,3,0
25.0,2,0.20000000000000018,0.10000000000000142,0,1,1,120.79999999999995,0,0,1061,1208,13,1,0,1,2,1
21.0,3,0.6000000000000005,1.9000000000000021,7,1,1,295.20000000000005,0,7,2963,2952,10,19,0,1,2,0
32.0,3,0.20000000000000018,1.6000000000000014,2,1,1,74.90000000000009,0,2,570,749,7,16,0,0,63,1
29.0,11,0.6000000000000005,1.5,6,1,0,332.4000000000001,1,6,1398,3324,16,15,0,2,12,1
39.0,2,0.0,1.9000000000000021,1,1,0,14.700000000000045,1,1,1258,147,0,19,0,2,1,0
30.0,2,0.20000000000000018,3.0,1,0,0,58.0,0,1,54,580,0,30,0,2,1,1
28.0,3,0.0,0.5999999999999979,4,1,1,133.0,0,4,854,1330,10,6,0,0,1,1
39.0,1,0.20000000000000018,4.100000000000001,3,0,0,216.69999999999982,0,3,1158,2167,9,41,0,2,18,1
24.0,1,0.20000000000000018,4.400000000000002,0,1,1,147.0,0,0,498,1470,10,44,0,0,1,1
29.0,0,0.0,3.8999999999999986,1,1,1,63.5,0,1,202,635,29,39,0,1,3,1
36.0,5,0.6000000000000005,1.1999999999999993,4,1,1,146.70000000000005,0,4,1504,1467,4,12,0,0,56,1
20.0,7,0.6000000000000005,1.5,7,1,1,339.0999999999999,0,7,2897,3391,18,15,0,1,1,1
29.0,10,0.6000000000000005,4.0,6,0,0,298.0,0,6,2882,2980,2,40,0,7,4,0
26.0,2,0.0,3.400000000000002,2,1,1,39.69999999999982,0,2,163,397,6,34,0,1,3,0
15.0,5,0.40000000000000036,2.1000000000000014,3,1,1,152.79999999999995,0,3,1785,1528,15,21,0,0,43,0
22.0,8,0.5999999999999996,4.899999999999999,7,1,1,487.10000000000014,0,7,2019,4871,3,49,0,1,2,1
15.0,14,1.2000000000000002,6.800000000000001,13,0,0,752.6999999999998,0,13,4309,7527,2,68,0,3,5,1
29.0,1,0.20000000000000018,1.5,1,1,1,13.100000000000136,0,1,735,131,24,15,0,1,3,0
25.0,3,1.0,3.8000000000000007,3,1,1,288.9000000000001,0,3,3905,2889,5,38,0,4,4,0
21.0,5,0.20000000000000018,3.1000000000000014,2,1,2,240.20000000000005,1,2,1269,2402,13,31,0,4,1,1
30.0,4,0.0,1.5,4,0,0,168.5999999999999,0,4,886,1686,28,15,0,1,4,0
25.0,1,0.20000000000000018,3.5,2,1,2,140.79999999999995,1,2,1663,1408,0,35,0,1,6,1
25.0,0,0.20000000000000018,5.699999999999999,0,1,1,129.29999999999995,0,0,713,1293,12,57,0,0,5,0
36.0,3,0.39999999999999947,0.1999999999999993,4,1,1,142.39999999999986,0,4,2416,1424,4,2,0,2,10,1
22.0,6,0.40000000000000036,3.0,4,1,1,233.5999999999999,0,4,1282,2336,4,30,0,3,5,0
27.0,2,0.0,3.1999999999999993,1,1,1,26.5,0,1,267,265,7,32,0,0,1,1
23.0,1,0.20000000000000018,3.0,0,1,0,300.60000000000014,1,0,1814,3006,12,30,1,1,7,1
35.0,2,0.6000000000000005,2.0,2,1,1,111.0,0,2,1898,1110,11,20,0,0,3,1
23.0,3,0.40000000000000036,5.0,3,1,1,271.0999999999999,0,3,1931,2711,10,50,0,0,2,1
25.0,5,0.20000000000000018,0.8999999999999986,4,1,0,208.5999999999999,1,4,360,2086,2,9,0,2,1,1
18.0,2,0.40000000000000036,1.4000000000000021,3,1,2,347.70000000000005,1,3,3386,3477,23,14,0,2,1,1
21.0,3,0.20000000000000018,0.1999999999999993,2,1,1,181.5,0,2,671,1815,32,2,0,2,27,0
18.0,6,0.20000000000000018,3.0,2,1,0,108.60000000000014,1,2,1804,1086,11,30,1,1,5,0
28.0,1,0.20000000000000018,1.1999999999999993,3,0,0,14.5,0,3,120,145,5,12,0,3,36,0
33.0,2,0.20000000000000018,1.1999999999999993,2,1,2,151.89999999999986,1,2,1363,1519,1,12,0,2,1,1
31.0,7,0.7999999999999998,7.199999999999999,4,1,1,453.79999999999995,0,4,3618,4538,5,72,0,2,7,1
18.0,3,1.4000000000000004,5.600000000000001,4,1,1,486.4000000000001,0,4,5310,4864,35,56,0,1,31,1
23.0,5,0.40000000000000036,6.199999999999999,7,0,0,412.10000000000014,0,7,3050,4121,26,62,0,1,32,1
32.0,4,0.0,2.3999999999999986,2,1,1,110.10000000000014,0,2,306,1101,8,24,0,4,9,1
27.0,4,0.0,2.6999999999999993,2,1,1,44.799999999999955,0,2,163,448,17,27,0,2,0,0
31.0,10,0.40000000000000036,3.3999999999999986,5,0,1,337.29999999999995,1,5,2383,3373,6,34,0,2,4,1
22.0,3,0.0,3.6000000000000014,1,1,1,8.599999999999909,0,1,315,86,15,36,0,1,5,1
22.0,8,1.0,3.6000000000000014,6,1,1,379.20000000000005,0,6,3472,3792,12,36,0,1,5,0
25.0,5,0.8000000000000007,0.5,8,0,0,382.29999999999995,0,8,2563,3823,14,5,0,1,3,1
30.0,0,0.40000000000000036,0.8000000000000007,2,1,1,135.0,0,2,1765,1350,3,8,0,2,6,1
15.0,1,0.40000000000000036,1.1000000000000014,2,0,1,186.39999999999986,1,2,2124,1864,14,11,0,1,7,1
23.0,6,0.40000000000000036,1.6000000000000014,4,1,1,186.39999999999986,0,4,797,1864,7,16,0,2,2,0
25.0,6,0.0,2.299999999999997,3,1,1,44.100000000000136,0,3,130,441,11,23,0,0,1,0
18.0,2,0.40000000000000036,0.8999999999999986,5,1,2,221.79999999999995,1,5,1083,2218,7,9,1,4,6,1
26.0,2,0.20000000000000018,2.1999999999999993,1,1,1,12.0,0,1,394,120,8,22,0,0,4,1
26.0,2,0.0,0.5,1,0,0,18.799999999999955,0,1,899,188,9,5,0,0,25,1
24.0,4,0.20000000000000018,0.0,4,1,1,196.5999999999999,0,4,263,1966,6,0,0,1,2,0
20.0,3,0.40000000000000036,1.3999999999999986,1,1,1,32.299999999999955,0,1,992,323,9,14,0,1,38,0
20.0,3,0.20000000000000018,4.099999999999998,5,1,1,70.79999999999995,0,5,387,708,12,41,0,1,3,1
24.0,1,0.20000000000000018,0.5,0,1,1,14.699999999999818,0,0,184,147,8,5,0,0,2,1
28.0,0,0.40000000000000036,5.300000000000001,1,1,1,104.10000000000014,0,1,1187,1041,3,53,0,3,1,1
27.0,4,0.20000000000000018,0.5,2,1,1,87.30000000000018,0,2,678,873,4,5,0,0,3,1
27.0,3,0.0,1.2000000000000028,0,1,1,24.700000000000045,0,0,1191,247,34,12,0,4,23,1
18.0,7,0.0,2.6000000000000014,1,1,1,120.90000000000009,0,1,1099,1209,9,26,0,4,0,1
23.0,1,0.5999999999999996,1.7000000000000028,1,1,0,49.5,1,1,724,495,11,17,0,1,2,0
28.0,14,0.20000000000000018,1.8000000000000007,11,1,1,289.9000000000001,0,11,1508,2899,29,18,0,0,1,1
35.0,0,0.0,1.0,1,1,2,112.90000000000009,1,1,218,1129,12,10,1,2,26,1
15.0,13,0.7999999999999998,2.1999999999999993,9,1,2,551.3999999999999,1,9,3051,5514,12,22,0,1,2,1
24.0,5,0.20000000000000018,0.3000000000000007,1,1,0,131.70000000000005,1,1,1427,1317,15,3,0,1,4,0
32.0,1,0.40000000000000036,3.599999999999998,0,0,1,57.100000000000136,1,0,932,571,12,36,0,1,1,1
31.0,2,0.0,0.40000000000000213,2,1,1,148.5,0,2,264,1485,12,4,0,1,2,1
26.0,3,0.20000000000000018,1.2000000000000028,2,0,0,118.5,0,2,1042,1185,0,12,0,2,0,1
34.0,5,0.6000000000000005,2.3000000000000007,2,1,1,210.79999999999995,0,2,1510,2108,28,23,0,2,1,1
20.0,3,0.8000000000000007,3.3999999999999986,3,1,2,322.89999999999986,1,3,3548,3229,15,34,0,0,3,1
25.0,6,0.5999999999999996,4.300000000000001,2,1,1,126.70000000000005,0,2,920,1267,23,43,0,1,9,1
35.0,5,0.40000000000000036,0.29999999999999716,4,1,1,151.29999999999995,0,4,2959,1513,8,3,0,1,3,0
18.0,11,0.20000000000000018,1.0,6,1,2,296.70000000000005,1,6,947,2967,31,10,0,3,2,0
22.0,4,0.6000000000000005,2.1000000000000014,0,1,1,102.29999999999995,0,0,2028,1023,12,21,0,1,26,1
25.0,6,0.0,2.0,2,0,1,138.5,1,2,969,1385,12,20,0,1,35,1
30.0,1,0.7999999999999998,5.199999999999999,6,1,2,354.0,1,6,3645,3540,7,52,0,2,3,1
16.0,13,0.40000000000000036,2.0,5,1,0,221.89999999999986,1,5,1498,2219,11,20,0,1,4,1
29.0,1,0.20000000000000018,2.1999999999999993,2,1,1,129.5,0,2,1330,1295,14,22,0,2,1,1
28.0,9,0.40000000000000036,0.6000000000000014,5,1,2,160.10000000000014,1,5,1229,1601,15,6,0,3,3,1
24.0,3,0.5999999999999996,0.10000000000000142,2,1,1,87.40000000000009,0,2,1635,874,9,1,0,1,5,1
28.0,4,0.20000000000000018,1.3000000000000007,2,1,0,55.09999999999991,1,2,551,551,10,13,1,1,39,1
27.0,2,0.20000000000000018,4.599999999999998,1,0,0,39.5,0,1,504,395,27,46,0,2,161,0
28.0,2,0.20000000000000018,1.8999999999999986,1,1,2,5.2000000000000455,1,1,430,52,13,19,0,0,2,0
31.0,9,0.0,2.299999999999997,6,1,0,460.89999999999986,1,6,1189,4609,28,23,1,2,1,1
21.0,9,0.20000000000000018,3.5,3,0,0,156.5,0,3,467,1565,8,35,0,4,3,0
25.0,4,0.40000000000000036,0.1999999999999993,4,1,1,314.29999999999995,0,4,2852,3143,11,2,0,0,1,0
15.0,2,0.0,1.8000000000000007,7,1,2,149.0,1,7,1854,1490,13,18,0,3,25,0
30.0,6,0.20000000000000018,3.0,1,0,0,113.0,0,1,275,1130,32,30,0,1,46,1
30.0,0,0.20000000000000018,0.8000000000000007,1,1,1,37.0,0,1,212,370,0,8,0,2,2,0
27.0,11,0.6000000000000005,2.200000000000003,0,1,2,212.79999999999995,1,0,1873,2128,28,22,1,2,3,1
30.0,8,0.40000000000000036,1.0999999999999979,7,1,1,370.0,0,7,2221,3700,5,11,0,1,1,1
21.0,6,0.6000000000000005,2.1000000000000014,6,1,1,464.89999999999986,0,6,1914,4649,2,21,1,1,3,1
25.0,8,0.20000000000000018,2.599999999999998,3,1,1,14.400000000000091,0,3,227,144,20,26,0,2,4,1
17.0,19,0.5999999999999996,0.7000000000000028,10,1,0,340.4000000000001,1,10,2667,3404,17,7,0,2,23,1
21.0,6,1.0,0.10000000000000142,7,0,0,218.0,0,7,3706,2180,6,1,0,1,6,0
35.0,0,0.39999999999999947,3.6999999999999993,0,1,0,254.5,1,0,761,2545,8,37,1,0,2,0
25.0,0,0.0,1.6999999999999993,1,1,2,193.5,1,1,162,1935,30,17,0,1,3,1
17.0,8,0.5999999999999996,3.700000000000003,6,1,2,434.70000000000005,1,6,2472,4347,4,37,0,1,20,1
15.0,9,0.5999999999999996,1.5999999999999979,7,1,2,385.5,1,7,1646,3855,1,16,0,1,29,1
34.0,6,0.0,6.0,6,1,1,112.5,0,6,299,1125,18,60,0,1,1,1
24.0,8,0.39999999999999947,2.6000000000000014,3,1,1,47.799999999999955,0,3,1166,478,2,26,0,2,3,0
28.0,6,0.20000000000000018,0.1999999999999993,1,1,1,186.79999999999995,0,1,1432,1868,14,2,0,1,5,0
15.0,4,0.40000000000000036,3.8999999999999986,2,1,1,171.0999999999999,0,2,1464,1711,3,39,0,1,4,1
31.0,7,0.20000000000000018,2.599999999999998,4,1,1,141.60000000000014,0,4,211,1416,22,26,0,1,0,1
33.0,6,0.0,2.6000000000000014,3,1,0,226.89999999999986,1,3,1616,2269,4,26,0,0,1,0
30.0,5,0.20000000000000018,3.599999999999998,1,1,0,6.900000000000091,1,1,119,69,13,36,0,1,3,1
29.0,4,0.20000000000000018,2.8000000000000007,1,1,2,243.5,1,1,894,2435,13,28,1,6,6,1
30.0,2,0.40000000000000036,0.1999999999999993,1,1,1,53.5,0,1,1397,535,9,2,0,1,1,0
26.0,2,0.0,1.0,1,1,0,97.5,1,1,678,975,16,10,0,1,1,0
27.0,1,0.20000000000000018,1.0,1,1,2,70.39999999999986,1,1,1227,704,7,10,0,3,23,1
32.0,1,0.20000000000000018,2.8000000000000007,1,0,0,78.90000000000009,0,1,1620,789,39,28,0,1,3,0
32.0,1,0.6000000000000005,3.0,2,0,1,131.70000000000005,1,2,1480,1317,12,30,0,5,5,1
28.0,3,0.20000000000000018,1.0,1,1,1,94.79999999999995,0,1,292,948,31,10,0,1,1,0
41.0,1,0.20000000000000018,3.8000000000000007,2,1,1,27.0,0,2,679,270,7,38,0,2,4,1
25.0,4,0.20000000000000018,0.1999999999999993,5,1,0,274.0999999999999,1,5,868,2741,5,2,0,0,4,1
33.0,7,0.20000000000000018,4.199999999999999,6,1,1,320.10000000000014,0,6,276,3201,24,42,0,1,2,0
32.0,8,0.0,4.300000000000001,2,0,0,54.100000000000136,0,2,875,541,3,43,0,5,5,1
27.0,0,0.0,1.3999999999999986,1,1,0,105.5,1,1,207,1055,4,14,0,10,24,1
17.0,5,0.6000000000000005,4.5,4,1,1,410.5,0,4,2279,4105,7,45,0,1,0,1
29.0,11,0.40000000000000036,5.600000000000001,5,0,1,415.5999999999999,1,5,2933,4156,4,56,0,3,2,1
32.0,1,0.20000000000000018,1.1000000000000014,2,1,2,157.9000000000001,1,2,893,1579,8,11,0,2,0,1
18.0,7,0.6000000000000005,0.1999999999999993,7,1,2,377.9000000000001,1,7,1537,3779,13,2,0,0,4,1
24.0,5,1.0,5.099999999999998,6,1,1,406.4000000000001,0,6,3736,4064,2,51,0,2,0,0
27.0,1,0.20000000000000018,3.0,5,0,0,249.4000000000001,0,5,996,2494,8,30,0,2,22,0
17.0,5,0.40000000000000036,1.8999999999999986,0,1,1,108.09999999999991,0,0,2155,1081,0,19,0,0,3,0
16.0,5,0.0,1.1000000000000014,6,0,0,297.5,0,6,994,2975,8,11,0,0,21,1
23.0,7,0.39999999999999947,3.400000000000002,1,1,1,161.10000000000014,0,1,1901,1611,14,34,0,2,2,0
22.0,6,0.20000000000000018,1.8999999999999986,3,0,1,257.9000000000001,1,3,626,2579,0,19,0,3,5,1
17.0,11,0.7999999999999998,1.5,6,1,1,276.4000000000001,0,6,2934,2764,6,15,0,4,48,1
21.0,5,0.40000000000000036,1.0,0,1,1,83.70000000000005,0,0,1199,837,4,10,0,0,3,1
23.0,11,0.6000000000000005,2.0,10,1,1,667.5999999999999,0,10,3924,6676,17,20,1,3,3,0
16.0,0,0.7999999999999998,1.8000000000000007,4,1,2,278.70000000000005,1,4,2662,2787,11,18,0,3,3,1
18.0,4,0.7999999999999998,6.399999999999999,3,1,1,244.9000000000001,0,3,3095,2449,14,64,0,15,24,1
25.0,0,0.20000000000000018,2.8000000000000007,4,0,0,137.20000000000005,0,4,1668,1372,17,28,0,6,1,1
24.0,0,0.20000000000000018,1.8000000000000007,2,1,0,57.59999999999991,1,2,1269,576,6,18,0,3,73,0
36.0,5,0.40000000000000036,0.1999999999999993,1,1,1,44.700000000000045,0,1,1096,447,4,2,0,5,106,1
40.0,6,0.20000000000000018,3.1999999999999993,3,1,1,115.69999999999982,0,3,573,1157,4,32,0,4,3,0
28.0,6,1.0,5.700000000000003,4,1,1,377.4000000000001,0,4,4377,3774,32,57,0,0,6,0
18.0,6,0.6000000000000005,6.899999999999999,7,1,0,370.20000000000005,1,7,3355,3702,17,69,0,6,20,0
22.0,8,0.20000000000000018,1.0,6,1,1,262.20000000000005,0,6,1080,2622,13,10,0,17,24,1
35.0,2,0.20000000000000018,0.5,2,1,1,62.0,0,2,226,620,4,5,0,1,13,0
33.0,9,0.0,1.5999999999999979,5,0,1,269.0,1,5,743,2690,12,16,0,1,66,1
21.0,11,0.20000000000000018,1.6000000000000014,2,1,2,21.90000000000009,1,2,589,219,10,16,0,1,143,0
20.0,3,0.20000000000000018,3.1999999999999993,1,0,0,75.40000000000009,0,1,159,754,8,32,0,11,19,1
30.0,11,0.40000000000000036,1.0999999999999979,4,0,0,107.70000000000005,0,4,1096,1077,23,11,0,3,4,0
28.0,3,0.40000000000000036,2.1999999999999993,2,1,0,84.0,1,2,2240,840,11,22,0,1,2,0
24.0,1,0.20000000000000018,4.700000000000003,1,1,1,31.699999999999818,0,1,944,317,12,47,0,2,1,1
36.0,5,0.40000000000000036,2.599999999999998,2,1,1,104.0,0,2,1194,1040,8,26,0,2,3,1
15.0,0,0.40000000000000036,3.099999999999998,6,1,1,249.5,0,6,3183,2495,11,31,0,3,2,1
44.0,7,0.20000000000000018,2.8000000000000007,1,1,1,67.20000000000005,0,1,411,672,2,28,0,0,22,1
19.0,8,0.6000000000000005,1.0,6,1,1,276.5,0,6,2798,2765,14,10,0,1,17,1
22.0,6,0.20000000000000018,4.600000000000001,4,1,1,144.79999999999995,0,4,664,1448,8,46,0,2,2,0
23.0,3,0.0,0.6000000000000014,2,0,0,99.70000000000005,0,2,330,997,5,6,0,3,6,1
27.0,5,0.39999999999999947,3.5,5,0,0,303.10000000000014,0,5,1196,3031,16,35,0,3,43,1
28.0,8,0.6000000000000005,0.8000000000000007,5,1,1,200.9000000000001,0,5,2090,2009,4,8,0,6,8,0
21.0,7,0.0,1.4000000000000021,3,1,1,237.79999999999995,0,3,478,2378,4,14,0,2,4,1
26.0,7,0.20000000000000018,5.300000000000001,5,1,0,356.0999999999999,1,5,1911,3561,12,53,0,1,0,1
25.0,10,0.40000000000000036,1.1999999999999993,5,1,1,70.0,0,5,1628,700,26,12,0,2,1,0
21.0,0,1.0,6.199999999999999,7,1,2,530.5,1,7,4619,5305,10,62,1,3,1,1
22.0,6,0.20000000000000018,3.3999999999999986,0,0,0,4.7000000000000455,0,0,487,47,12,34,0,1,3,1
23.0,8,0.0,2.799999999999997,8,0,0,504.0,0,8,1496,5040,14,28,1,1,3,1
21.0,8,0.5999999999999996,1.4000000000000021,5,0,0,280.79999999999995,0,5,1555,2808,8,14,0,14,24,0
23.0,1,0.0,2.0,4,1,1,140.9000000000001,0,4,16,1409,2,20,0,0,1,1
17.0,3,1.0,7.399999999999999,5,1,2,431.60000000000014,1,5,2717,4316,16,74,0,1,51,1
30.0,0,0.0,1.1999999999999993,1,1,1,64.0,0,1,411,640,19,12,0,3,5,1
16.0,11,0.7999999999999998,5.100000000000001,7,1,1,517.3999999999999,0,7,3105,5174,2,51,0,2,4,1
24.0,1,0.20000000000000018,2.299999999999997,1,1,2,45.799999999999955,1,1,2243,458,24,23,0,4,6,1
18.0,11,0.6000000000000005,3.5,7,1,1,552.5,0,7,3383,5525,12,35,0,1,2,1
15.0,6,0.39999999999999947,1.6000000000000014,4,1,1,190.0,0,4,1732,1900,11,16,0,1,4,0
27.0,2,0.40000000000000036,5.100000000000001,2,1,1,48.799999999999955,0,2,1312,488,8,51,0,3,1,0
29.0,9,0.6000000000000005,2.8999999999999986,7,1,1,293.5999999999999,0,7,2856,2936,8,29,0,1,4,0
26.0,8,0.40000000000000036,6.700000000000003,6,1,1,490.70000000000005,0,6,2874,4907,11,67,0,2,1,1
31.0,7,0.0,1.8999999999999986,1,0,0,74.39999999999986,0,1,461,744,8,19,0,2,17,0
23.0,4,0.20000000000000018,0.8000000000000007,2,1,1,42.200000000000045,0,2,758,422,3,8,0,1,0,1
28.0,2,0.0,4.699999999999999,0,1,1,117.09999999999991,0,0,1157,1171,16,47,0,2,1,1
30.0,2,0.20000000000000018,6.800000000000001,4,1,0,290.70000000000005,1,4,1376,2907,20,68,0,2,1,1
